 rho = L(surface reflected)/L(sky) (non-dimen) as in
 Mobley, 1999, Appl Opt 38, page 7445, Eq. 4
   [(Theta,Phi) are the directions of photon travel.
   Theta is measured from 0 at the zenith.
   Solar photons travel in the Phi = 180 direction (the sun is located at Phi = 0).
   (Thus Phi = 45 represents the 135 degree viewing angle for minimizing sun glitter.)]
   These values are for 550 nm (see RhoNotes.pdf for discussion)
wind,sza,vza,azi,rho
0.0,50.0,50.0,135.0,0.0356
0.0,50.0,50.0,120.0,0.0355
0.0,50.0,50.0,105.0,0.0355
0.0,50.0,50.0,90.0,0.0355
0.0,50.0,50.0,75.0,0.0355
0.0,50.0,50.0,60.0,0.0355
0.0,50.0,50.0,45.0,0.0356
0.0,50.0,50.0,30.0,0.0357
0.0,50.0,50.0,15.0,0.0354
0.0,50.0,50.0,0.0,0.0355
0.0,50.0,60.0,180.0,0.0637
0.0,50.0,60.0,165.0,0.0633
0.0,50.0,60.0,150.0,0.0631
0.0,50.0,60.0,135.0,0.0630
0.0,50.0,60.0,120.0,0.0633
0.0,50.0,60.0,105.0,0.0633
0.0,50.0,60.0,90.0,0.0636
0.0,50.0,60.0,75.0,0.0633
0.0,50.0,60.0,60.0,0.0633
0.0,50.0,60.0,45.0,0.0630
0.0,50.0,60.0,30.0,0.0631
0.0,50.0,60.0,15.0,0.0633
0.0,50.0,60.0,0.0,0.0637
0.0,50.0,70.0,180.0,0.1425
0.0,50.0,70.0,165.0,0.1425
0.0,50.0,70.0,150.0,0.1410
0.0,50.0,70.0,135.0,0.1405
0.0,50.0,70.0,120.0,0.1404
0.0,50.0,70.0,105.0,0.1421
0.0,50.0,70.0,90.0,0.1408
0.0,50.0,70.0,75.0,0.1421
0.0,50.0,70.0,60.0,0.1404
0.0,50.0,70.0,45.0,0.1405
0.0,50.0,70.0,30.0,0.1410
0.0,50.0,70.0,15.0,0.1425
0.0,50.0,70.0,0.0,0.1425
0.0,50.0,80.0,180.0,0.3680
0.0,50.0,80.0,165.0,0.3677
0.0,50.0,80.0,150.0,0.3646
0.0,50.0,80.0,135.0,0.3686
0.0,50.0,80.0,120.0,0.3617
0.0,50.0,80.0,105.0,0.3656
0.0,50.0,80.0,90.0,0.3727
0.0,50.0,80.0,75.0,0.3656
0.0,50.0,80.0,60.0,0.3617
0.0,50.0,80.0,45.0,0.3686
0.0,50.0,80.0,30.0,0.3646
0.0,50.0,80.0,15.0,0.3677
0.0,50.0,80.0,0.0,0.3680
0.0,50.0,87.5,180.0,0.7714
0.0,50.0,87.5,165.0,0.7771
0.0,50.0,87.5,150.0,0.7745
0.0,50.0,87.5,135.0,0.7664
0.0,50.0,87.5,120.0,0.7766
0.0,50.0,87.5,105.0,0.7729
0.0,50.0,87.5,90.0,0.7732
0.0,50.0,87.5,75.0,0.7729
0.0,50.0,87.5,60.0,0.7766
0.0,50.0,87.5,45.0,0.7664
0.0,50.0,87.5,30.0,0.7745
0.0,50.0,87.5,15.0,0.7771
0.0,50.0,87.5,0.0,0.7714
0.0,60.0,0.0,0.0,0.0211
0.0,60.0,10.0,180.0,0.0211
0.0,60.0,10.0,165.0,0.0211
0.0,60.0,10.0,150.0,0.0211
0.0,60.0,10.0,135.0,0.0211
0.0,60.0,10.0,120.0,0.0211
0.0,60.0,10.0,105.0,0.0211
0.0,60.0,10.0,90.0,0.0211
0.0,60.0,10.0,75.0,0.0211
0.0,60.0,10.0,60.0,0.0211
0.0,60.0,10.0,45.0,0.0211
0.0,60.0,10.0,30.0,0.0211
0.0,60.0,10.0,15.0,0.0211
0.0,60.0,10.0,0.0,0.0211
0.0,60.0,20.0,180.0,0.0213
0.0,60.0,20.0,165.0,0.0213
0.0,60.0,20.0,150.0,0.0213
0.0,60.0,20.0,135.0,0.0213
0.0,60.0,20.0,120.0,0.0213
0.0,60.0,20.0,105.0,0.0213
0.0,60.0,20.0,90.0,0.0213
0.0,60.0,20.0,75.0,0.0213
0.0,60.0,20.0,60.0,0.0213
0.0,60.0,20.0,45.0,0.0213
0.0,60.0,20.0,30.0,0.0213
0.0,60.0,20.0,15.0,0.0213
0.0,60.0,20.0,0.0,0.0213
0.0,60.0,30.0,180.0,0.0223
0.0,60.0,30.0,165.0,0.0223
0.0,60.0,30.0,150.0,0.0223
0.0,60.0,30.0,135.0,0.0223
0.0,60.0,30.0,120.0,0.0223
0.0,60.0,30.0,105.0,0.0223
0.0,60.0,30.0,90.0,0.0223
0.0,60.0,30.0,75.0,0.0223
0.0,60.0,30.0,60.0,0.0223
0.0,60.0,30.0,45.0,0.0223
0.0,60.0,30.0,30.0,0.0223
0.0,60.0,30.0,15.0,0.0223
0.0,60.0,30.0,0.0,0.0223
0.0,60.0,40.0,180.0,0.0256
0.0,60.0,40.0,165.0,0.0256
0.0,60.0,40.0,150.0,0.0256
0.0,60.0,40.0,135.0,0.0256
0.0,60.0,40.0,120.0,0.0257
0.0,60.0,40.0,105.0,0.0257
0.0,60.0,40.0,90.0,0.0256
0.0,60.0,40.0,75.0,0.0257
0.0,60.0,40.0,60.0,0.0257
0.0,60.0,40.0,45.0,0.0256
0.0,60.0,40.0,30.0,0.0256
0.0,60.0,40.0,15.0,0.0256
0.0,60.0,40.0,0.0,0.0256
0.0,60.0,50.0,180.0,0.0355
0.0,60.0,50.0,165.0,0.0354
0.0,60.0,50.0,150.0,0.0357
0.0,60.0,50.0,135.0,0.0356
0.0,60.0,50.0,120.0,0.0355
0.0,60.0,50.0,105.0,0.0355
0.0,60.0,50.0,90.0,0.0355
0.0,60.0,50.0,75.0,0.0355
0.0,60.0,50.0,60.0,0.0355
0.0,60.0,50.0,45.0,0.0356
0.0,60.0,50.0,30.0,0.0357
0.0,60.0,50.0,15.0,0.0354
0.0,60.0,50.0,0.0,0.0355
0.0,60.0,60.0,180.0,0.0637
0.0,60.0,60.0,165.0,0.0633
0.0,60.0,60.0,150.0,0.0631
0.0,60.0,60.0,135.0,0.0630
0.0,60.0,60.0,120.0,0.0633
0.0,60.0,60.0,105.0,0.0633
0.0,60.0,60.0,90.0,0.0636
0.0,60.0,60.0,75.0,0.0633
0.0,60.0,60.0,60.0,0.0633
0.0,60.0,60.0,45.0,0.0630
0.0,60.0,60.0,30.0,0.0631
0.0,60.0,60.0,15.0,0.0633
0.0,60.0,60.0,0.0,0.0637
0.0,60.0,70.0,180.0,0.1425
0.0,60.0,70.0,165.0,0.1425
0.0,60.0,70.0,150.0,0.1410
0.0,60.0,70.0,135.0,0.1405
0.0,60.0,70.0,120.0,0.1404
0.0,60.0,70.0,105.0,0.1421
0.0,60.0,70.0,90.0,0.1408
0.0,60.0,70.0,75.0,0.1421
0.0,60.0,70.0,60.0,0.1404
0.0,60.0,70.0,45.0,0.1405
0.0,60.0,70.0,30.0,0.1410
0.0,60.0,70.0,15.0,0.1425
0.0,60.0,70.0,0.0,0.1425
0.0,60.0,80.0,180.0,0.3680
0.0,60.0,80.0,165.0,0.3677
0.0,60.0,80.0,150.0,0.3646
0.0,60.0,80.0,135.0,0.3686
0.0,60.0,80.0,120.0,0.3617
0.0,60.0,80.0,105.0,0.3656
0.0,60.0,80.0,90.0,0.3727
0.0,60.0,80.0,75.0,0.3656
0.0,60.0,80.0,60.0,0.3617
0.0,60.0,80.0,45.0,0.3686
0.0,60.0,80.0,30.0,0.3646
0.0,60.0,80.0,15.0,0.3677
0.0,60.0,80.0,0.0,0.3680
0.0,60.0,87.5,180.0,0.7714
0.0,60.0,87.5,165.0,0.7771
0.0,60.0,87.5,150.0,0.7745
0.0,60.0,87.5,135.0,0.7664
0.0,60.0,87.5,120.0,0.7766
0.0,60.0,87.5,105.0,0.7729
0.0,60.0,87.5,90.0,0.7732
0.0,60.0,87.5,75.0,0.7729
0.0,60.0,87.5,60.0,0.7766
0.0,60.0,87.5,45.0,0.7663
0.0,60.0,87.5,30.0,0.7745
0.0,60.0,87.5,15.0,0.7771
0.0,60.0,87.5,0.0,0.7714
0.0,70.0,0.0,0.0,0.0211
0.0,70.0,10.0,180.0,0.0211
0.0,70.0,10.0,165.0,0.0211
0.0,70.0,10.0,150.0,0.0211
0.0,70.0,10.0,135.0,0.0211
0.0,70.0,10.0,120.0,0.0211
0.0,70.0,10.0,105.0,0.0211
0.0,70.0,10.0,90.0,0.0211
0.0,70.0,10.0,75.0,0.0211
0.0,70.0,10.0,60.0,0.0211
0.0,70.0,10.0,45.0,0.0211
0.0,70.0,10.0,30.0,0.0211
0.0,70.0,10.0,15.0,0.0211
0.0,70.0,10.0,0.0,0.0211
0.0,70.0,20.0,180.0,0.0213
0.0,70.0,20.0,165.0,0.0213
0.0,70.0,20.0,150.0,0.0213
0.0,70.0,20.0,135.0,0.0213
0.0,70.0,20.0,120.0,0.0213
0.0,70.0,20.0,105.0,0.0213
0.0,70.0,20.0,90.0,0.0213
0.0,70.0,20.0,75.0,0.0213
0.0,70.0,20.0,60.0,0.0213
0.0,70.0,20.0,45.0,0.0213
0.0,70.0,20.0,30.0,0.0213
0.0,70.0,20.0,15.0,0.0213
0.0,70.0,20.0,0.0,0.0213
0.0,70.0,30.0,180.0,0.0223
0.0,70.0,30.0,165.0,0.0223
0.0,70.0,30.0,150.0,0.0223
0.0,70.0,30.0,135.0,0.0223
0.0,70.0,30.0,120.0,0.0223
0.0,70.0,30.0,105.0,0.0223
0.0,70.0,30.0,90.0,0.0223
0.0,70.0,30.0,75.0,0.0223
0.0,70.0,30.0,60.0,0.0223
0.0,70.0,30.0,45.0,0.0223
0.0,70.0,30.0,30.0,0.0223
0.0,70.0,30.0,15.0,0.0223
0.0,70.0,30.0,0.0,0.0223
0.0,70.0,40.0,180.0,0.0256
0.0,70.0,40.0,165.0,0.0256
0.0,70.0,40.0,150.0,0.0256
0.0,70.0,40.0,135.0,0.0256
0.0,70.0,40.0,120.0,0.0257
0.0,70.0,40.0,105.0,0.0257
0.0,70.0,40.0,90.0,0.0256
0.0,70.0,40.0,75.0,0.0257
0.0,70.0,40.0,60.0,0.0257
0.0,70.0,40.0,45.0,0.0256
0.0,70.0,40.0,30.0,0.0256
0.0,70.0,40.0,15.0,0.0256
0.0,70.0,40.0,0.0,0.0256
0.0,70.0,50.0,180.0,0.0355
0.0,70.0,50.0,165.0,0.0354
0.0,70.0,50.0,150.0,0.0357
0.0,70.0,50.0,135.0,0.0356
0.0,70.0,50.0,120.0,0.0355
0.0,70.0,50.0,105.0,0.0355
0.0,70.0,50.0,90.0,0.0355
0.0,70.0,50.0,75.0,0.0355
0.0,70.0,50.0,60.0,0.0355
0.0,70.0,50.0,45.0,0.0356
0.0,70.0,50.0,30.0,0.0357
0.0,70.0,50.0,15.0,0.0354
0.0,70.0,50.0,0.0,0.0355
0.0,70.0,60.0,180.0,0.0637
0.0,70.0,60.0,165.0,0.0633
0.0,70.0,60.0,150.0,0.0631
0.0,70.0,60.0,135.0,0.0630
0.0,70.0,60.0,120.0,0.0633
0.0,70.0,60.0,105.0,0.0633
0.0,70.0,60.0,90.0,0.0636
0.0,70.0,60.0,75.0,0.0633
0.0,70.0,60.0,60.0,0.0633
0.0,70.0,60.0,45.0,0.0630
0.0,70.0,60.0,30.0,0.0631
0.0,70.0,60.0,15.0,0.0633
0.0,70.0,60.0,0.0,0.0637
0.0,70.0,70.0,180.0,0.1425
0.0,70.0,70.0,165.0,0.1425
0.0,70.0,70.0,150.0,0.1410
0.0,70.0,70.0,135.0,0.1405
0.0,70.0,70.0,120.0,0.1404
0.0,70.0,70.0,105.0,0.1421
0.0,70.0,70.0,90.0,0.1409
0.0,70.0,70.0,75.0,0.1421
0.0,70.0,70.0,60.0,0.1404
0.0,70.0,70.0,45.0,0.1405
0.0,70.0,70.0,30.0,0.1410
0.0,70.0,70.0,15.0,0.1425
0.0,70.0,70.0,0.0,0.1425
0.0,70.0,80.0,180.0,0.3680
0.0,70.0,80.0,165.0,0.3677
0.0,70.0,80.0,150.0,0.3646
0.0,70.0,80.0,135.0,0.3686
0.0,70.0,80.0,120.0,0.3617
0.0,70.0,80.0,105.0,0.3656
0.0,70.0,80.0,90.0,0.3727
0.0,70.0,80.0,75.0,0.3656
0.0,70.0,80.0,60.0,0.3617
0.0,70.0,80.0,45.0,0.3686
0.0,70.0,80.0,30.0,0.3646
0.0,70.0,80.0,15.0,0.3677
0.0,70.0,80.0,0.0,0.3680
0.0,70.0,87.5,180.0,0.7714
0.0,70.0,87.5,165.0,0.7771
0.0,70.0,87.5,150.0,0.7745
0.0,70.0,87.5,135.0,0.7664
0.0,70.0,87.5,120.0,0.7766
0.0,70.0,87.5,105.0,0.7729
0.0,70.0,87.5,90.0,0.7732
0.0,70.0,87.5,75.0,0.7729
0.0,70.0,87.5,60.0,0.7766
0.0,70.0,87.5,45.0,0.7663
0.0,70.0,87.5,30.0,0.7745
0.0,70.0,87.5,15.0,0.7771
0.0,70.0,87.5,0.0,0.7714
0.0,80.0,0.0,0.0,0.0211
0.0,80.0,10.0,180.0,0.0211
0.0,80.0,10.0,165.0,0.0211
0.0,80.0,10.0,150.0,0.0211
0.0,80.0,10.0,135.0,0.0211
0.0,80.0,10.0,120.0,0.0211
0.0,80.0,10.0,105.0,0.0211
0.0,80.0,10.0,90.0,0.0211
0.0,80.0,10.0,75.0,0.0211
0.0,80.0,10.0,60.0,0.0211
0.0,80.0,10.0,45.0,0.0211
0.0,80.0,10.0,30.0,0.0211
0.0,80.0,10.0,15.0,0.0211
0.0,80.0,10.0,0.0,0.0211
0.0,80.0,20.0,180.0,0.0213
0.0,80.0,20.0,165.0,0.0213
0.0,80.0,20.0,150.0,0.0213
0.0,80.0,20.0,135.0,0.0213
0.0,80.0,20.0,120.0,0.0213
0.0,80.0,20.0,105.0,0.0213
0.0,80.0,20.0,90.0,0.0213
0.0,80.0,20.0,75.0,0.0213
0.0,80.0,20.0,60.0,0.0213
0.0,80.0,20.0,45.0,0.0213
0.0,80.0,20.0,30.0,0.0213
0.0,80.0,20.0,15.0,0.0213
0.0,80.0,20.0,0.0,0.0213
0.0,80.0,30.0,180.0,0.0223
0.0,80.0,30.0,165.0,0.0223
0.0,80.0,30.0,150.0,0.0223
0.0,80.0,30.0,135.0,0.0223
0.0,80.0,30.0,120.0,0.0223
0.0,80.0,30.0,105.0,0.0223
0.0,80.0,30.0,90.0,0.0223
0.0,80.0,30.0,75.0,0.0223
0.0,80.0,30.0,60.0,0.0223
0.0,80.0,30.0,45.0,0.0223
0.0,80.0,30.0,30.0,0.0223
0.0,80.0,30.0,15.0,0.0223
0.0,80.0,30.0,0.0,0.0223
0.0,80.0,40.0,180.0,0.0256
0.0,80.0,40.0,165.0,0.0256
0.0,80.0,40.0,150.0,0.0256
0.0,80.0,40.0,135.0,0.0256
0.0,80.0,40.0,120.0,0.0257
0.0,80.0,40.0,105.0,0.0257
0.0,80.0,40.0,90.0,0.0256
0.0,80.0,40.0,75.0,0.0257
0.0,80.0,40.0,60.0,0.0257
0.0,80.0,40.0,45.0,0.0256
0.0,80.0,40.0,30.0,0.0256
0.0,80.0,40.0,15.0,0.0256
0.0,80.0,40.0,0.0,0.0256
0.0,80.0,50.0,180.0,0.0355
0.0,80.0,50.0,165.0,0.0354
0.0,80.0,50.0,150.0,0.0357
0.0,80.0,50.0,135.0,0.0356
0.0,80.0,50.0,120.0,0.0355
0.0,80.0,50.0,105.0,0.0355
0.0,80.0,50.0,90.0,0.0355
0.0,80.0,50.0,75.0,0.0355
0.0,80.0,50.0,60.0,0.0355
0.0,80.0,50.0,45.0,0.0356
0.0,80.0,50.0,30.0,0.0357
0.0,80.0,50.0,15.0,0.0354
0.0,80.0,50.0,0.0,0.0355
0.0,80.0,60.0,180.0,0.0637
0.0,80.0,60.0,165.0,0.0633
0.0,80.0,60.0,150.0,0.0631
0.0,80.0,60.0,135.0,0.0630
0.0,80.0,60.0,120.0,0.0633
0.0,80.0,60.0,105.0,0.0633
0.0,80.0,60.0,90.0,0.0636
0.0,80.0,60.0,75.0,0.0633
0.0,80.0,60.0,60.0,0.0633
0.0,80.0,60.0,45.0,0.0630
0.0,80.0,60.0,30.0,0.0631
0.0,80.0,60.0,15.0,0.0633
0.0,80.0,60.0,0.0,0.0637
0.0,80.0,70.0,180.0,0.1425
0.0,80.0,70.0,165.0,0.1425
0.0,80.0,70.0,150.0,0.1410
0.0,80.0,70.0,135.0,0.1405
0.0,80.0,70.0,120.0,0.1404
0.0,80.0,70.0,105.0,0.1421
0.0,80.0,70.0,90.0,0.1408
0.0,80.0,70.0,75.0,0.1421
0.0,80.0,70.0,60.0,0.1404
0.0,80.0,70.0,45.0,0.1405
0.0,80.0,70.0,30.0,0.1410
0.0,80.0,70.0,15.0,0.1425
0.0,80.0,70.0,0.0,0.1425
0.0,80.0,80.0,180.0,0.3680
0.0,80.0,80.0,165.0,0.3677
0.0,80.0,80.0,150.0,0.3646
0.0,80.0,80.0,135.0,0.3686
0.0,80.0,80.0,120.0,0.3617
0.0,80.0,80.0,105.0,0.3656
0.0,80.0,80.0,90.0,0.3727
0.0,80.0,80.0,75.0,0.3656
0.0,80.0,80.0,60.0,0.3617
0.0,80.0,80.0,45.0,0.3686
0.0,80.0,80.0,30.0,0.3646
0.0,80.0,80.0,15.0,0.3677
0.0,80.0,80.0,0.0,0.3680
0.0,80.0,87.5,180.0,0.7714
0.0,80.0,87.5,165.0,0.7771
0.0,80.0,87.5,150.0,0.7745
0.0,80.0,87.5,135.0,0.7664
0.0,80.0,87.5,120.0,0.7766
0.0,80.0,87.5,105.0,0.7729
0.0,80.0,87.5,90.0,0.7732
0.0,80.0,87.5,75.0,0.7729
0.0,80.0,87.5,60.0,0.7766
0.0,80.0,87.5,45.0,0.7663
0.0,80.0,87.5,30.0,0.7745
0.0,80.0,87.5,15.0,0.7771
0.0,80.0,87.5,0.0,0.7714
2.0,0.0,0.0,0.0,0.0034
2.0,0.0,10.0,180.0,0.2472
2.0,0.0,10.0,165.0,0.2365
2.0,0.0,10.0,150.0,0.2530
2.0,0.0,10.0,135.0,0.2544
2.0,0.0,10.0,120.0,0.2439
2.0,0.0,10.0,105.0,0.2408
2.0,0.0,10.0,90.0,0.2563
2.0,0.0,10.0,75.0,0.2408
2.0,0.0,10.0,60.0,0.2439
2.0,0.0,10.0,45.0,0.2544
2.0,0.0,10.0,30.0,0.2530
2.0,0.0,10.0,15.0,0.2365
2.0,0.0,10.0,0.0,0.2472
2.0,0.0,20.0,180.0,0.0909
2.0,0.0,20.0,165.0,0.0993
2.0,0.0,20.0,150.0,0.0977
2.0,0.0,20.0,135.0,0.0956
2.0,0.0,20.0,120.0,0.0984
2.0,0.0,20.0,105.0,0.0938
2.0,0.0,20.0,90.0,0.0919
2.0,0.0,20.0,75.0,0.0938
2.0,0.0,20.0,60.0,0.0984
2.0,0.0,20.0,45.0,0.0956
2.0,0.0,20.0,30.0,0.0977
2.0,0.0,20.0,15.0,0.0993
2.0,0.0,20.0,0.0,0.0909
2.0,0.0,30.0,180.0,0.0285
2.0,0.0,30.0,165.0,0.0316
2.0,0.0,30.0,150.0,0.0302
2.0,0.0,30.0,135.0,0.0299
2.0,0.0,30.0,120.0,0.0309
2.0,0.0,30.0,105.0,0.0301
2.0,0.0,30.0,90.0,0.0285
2.0,0.0,30.0,75.0,0.0301
2.0,0.0,30.0,60.0,0.0309
2.0,0.0,30.0,45.0,0.0299
2.0,0.0,30.0,30.0,0.0302
2.0,0.0,30.0,15.0,0.0316
2.0,0.0,30.0,0.0,0.0285
2.0,0.0,40.0,180.0,0.0271
2.0,0.0,40.0,165.0,0.0277
2.0,0.0,40.0,150.0,0.0277
2.0,0.0,40.0,135.0,0.0274
2.0,0.0,40.0,120.0,0.0273
2.0,0.0,40.0,105.0,0.0273
2.0,0.0,40.0,90.0,0.0274
2.0,0.0,40.0,75.0,0.0273
2.0,0.0,40.0,60.0,0.0273
2.0,0.0,40.0,45.0,0.0274
2.0,0.0,40.0,30.0,0.0277
2.0,0.0,40.0,15.0,0.0277
2.0,0.0,40.0,0.0,0.0271
2.0,0.0,50.0,180.0,0.0365
2.0,0.0,50.0,165.0,0.0372
2.0,0.0,50.0,150.0,0.0366
2.0,0.0,50.0,135.0,0.0368
2.0,0.0,50.0,120.0,0.0366
2.0,0.0,50.0,105.0,0.0367
2.0,0.0,50.0,90.0,0.0367
2.0,0.0,50.0,75.0,0.0367
2.0,0.0,50.0,60.0,0.0366
2.0,0.0,50.0,45.0,0.0368
2.0,0.0,50.0,30.0,0.0366
2.0,0.0,50.0,15.0,0.0372
2.0,0.0,50.0,0.0,0.0365
2.0,0.0,60.0,180.0,0.0652
2.0,0.0,60.0,165.0,0.0652
2.0,0.0,60.0,150.0,0.0659
2.0,0.0,60.0,135.0,0.0650
2.0,0.0,60.0,120.0,0.0654
2.0,0.0,60.0,105.0,0.0656
2.0,0.0,60.0,90.0,0.0653
2.0,0.0,60.0,75.0,0.0656
2.0,0.0,60.0,60.0,0.0654
2.0,0.0,60.0,45.0,0.0650
2.0,0.0,60.0,30.0,0.0659
2.0,0.0,60.0,15.0,0.0652
2.0,0.0,60.0,0.0,0.0652
2.0,0.0,70.0,180.0,0.1540
2.0,0.0,70.0,165.0,0.1529
2.0,0.0,70.0,150.0,0.1518
2.0,0.0,70.0,135.0,0.1520
2.0,0.0,70.0,120.0,0.1519
2.0,0.0,70.0,105.0,0.1503
2.0,0.0,70.0,90.0,0.1520
2.0,0.0,70.0,75.0,0.1503
2.0,0.0,70.0,60.0,0.1519
2.0,0.0,70.0,45.0,0.1520
2.0,0.0,70.0,30.0,0.1518
2.0,0.0,70.0,15.0,0.1529
2.0,0.0,70.0,0.0,0.1540
2.0,0.0,80.0,180.0,0.3331
2.0,0.0,80.0,165.0,0.3318
2.0,0.0,80.0,150.0,0.3356
2.0,0.0,80.0,135.0,0.3357
2.0,0.0,80.0,120.0,0.3370
2.0,0.0,80.0,105.0,0.3395
2.0,0.0,80.0,90.0,0.3391
2.0,0.0,80.0,75.0,0.3395
2.0,0.0,80.0,60.0,0.3370
2.0,0.0,80.0,45.0,0.3357
2.0,0.0,80.0,30.0,0.3356
2.0,0.0,80.0,15.0,0.3318
2.0,0.0,80.0,0.0,0.3331
2.0,0.0,87.5,180.0,0.4979
2.0,0.0,87.5,165.0,0.4953
2.0,0.0,87.5,150.0,0.5201
2.0,0.0,87.5,135.0,0.5082
2.0,0.0,87.5,120.0,0.4909
2.0,0.0,87.5,105.0,0.5068
2.0,0.0,87.5,90.0,0.4994
2.0,0.0,87.5,75.0,0.5068
2.0,0.0,87.5,60.0,0.4909
2.0,0.0,87.5,45.0,0.5082
2.0,0.0,87.5,30.0,0.5201
2.0,0.0,87.5,15.0,0.4953
2.0,0.0,87.5,0.0,0.4979
2.0,10.0,0.0,0.0,0.2239
2.0,10.0,10.0,180.0,0.0824
2.0,10.0,10.0,165.0,0.0816
2.0,10.0,10.0,150.0,0.0829
2.0,10.0,10.0,135.0,0.0970
2.0,10.0,10.0,120.0,0.1145
2.0,10.0,10.0,105.0,0.1229
2.0,10.0,10.0,90.0,0.1637
2.0,10.0,10.0,75.0,0.1888
2.0,10.0,10.0,60.0,0.2382
2.0,10.0,10.0,45.0,0.2458
2.0,10.0,10.0,30.0,0.2528
2.0,10.0,10.0,15.0,0.2401
2.0,10.0,10.0,0.0,0.0012
2.0,10.0,20.0,180.0,0.0257
2.0,10.0,20.0,165.0,0.0282
2.0,10.0,20.0,150.0,0.0277
2.0,10.0,20.0,135.0,0.0289
2.0,10.0,20.0,120.0,0.0343
2.0,10.0,20.0,105.0,0.0434
2.0,10.0,20.0,90.0,0.0551
2.0,10.0,20.0,75.0,0.0787
2.0,10.0,20.0,60.0,0.1180
2.0,10.0,20.0,45.0,0.1626
2.0,10.0,20.0,30.0,0.2266
2.0,10.0,20.0,15.0,0.2763
2.0,10.0,20.0,0.0,0.2895
2.0,10.0,30.0,180.0,0.0246
2.0,10.0,30.0,165.0,0.0239
2.0,10.0,30.0,150.0,0.0243
2.0,10.0,30.0,135.0,0.0242
2.0,10.0,30.0,120.0,0.0242
2.0,10.0,30.0,105.0,0.0251
2.0,10.0,30.0,90.0,0.0254
2.0,10.0,30.0,75.0,0.0290
2.0,10.0,30.0,60.0,0.0324
2.0,10.0,30.0,45.0,0.0534
2.0,10.0,30.0,30.0,0.0795
2.0,10.0,30.0,15.0,0.1106
2.0,10.0,30.0,0.0,0.1315
2.0,10.0,40.0,180.0,0.0264
2.0,10.0,40.0,165.0,0.0271
2.0,10.0,40.0,150.0,0.0269
2.0,10.0,40.0,135.0,0.0268
2.0,10.0,40.0,120.0,0.0269
2.0,10.0,40.0,105.0,0.0270
2.0,10.0,40.0,90.0,0.0273
2.0,10.0,40.0,75.0,0.0274
2.0,10.0,40.0,60.0,0.0276
2.0,10.0,40.0,45.0,0.0297
2.0,10.0,40.0,30.0,0.0315
2.0,10.0,40.0,15.0,0.0342
2.0,10.0,40.0,0.0,0.0327
2.0,10.0,50.0,180.0,0.0363
2.0,10.0,50.0,165.0,0.0370
2.0,10.0,50.0,150.0,0.0364
2.0,10.0,50.0,135.0,0.0366
2.0,10.0,50.0,120.0,0.0364
2.0,10.0,50.0,105.0,0.0366
2.0,10.0,50.0,90.0,0.0367
2.0,10.0,50.0,75.0,0.0368
2.0,10.0,50.0,60.0,0.0368
2.0,10.0,50.0,45.0,0.0373
2.0,10.0,50.0,30.0,0.0374
2.0,10.0,50.0,15.0,0.0378
2.0,10.0,50.0,0.0,0.0372
2.0,10.0,60.0,180.0,0.0660
2.0,10.0,60.0,165.0,0.0660
2.0,10.0,60.0,150.0,0.0666
2.0,10.0,60.0,135.0,0.0655
2.0,10.0,60.0,120.0,0.0657
2.0,10.0,60.0,105.0,0.0658
2.0,10.0,60.0,90.0,0.0653
2.0,10.0,60.0,75.0,0.0656
2.0,10.0,60.0,60.0,0.0653
2.0,10.0,60.0,45.0,0.0649
2.0,10.0,60.0,30.0,0.0659
2.0,10.0,60.0,15.0,0.0652
2.0,10.0,60.0,0.0,0.0653
2.0,10.0,70.0,180.0,0.1572
2.0,10.0,70.0,165.0,0.1560
2.0,10.0,70.0,150.0,0.1546
2.0,10.0,70.0,135.0,0.1541
2.0,10.0,70.0,120.0,0.1535
2.0,10.0,70.0,105.0,0.1510
2.0,10.0,70.0,90.0,0.1521
2.0,10.0,70.0,75.0,0.1498
2.0,10.0,70.0,60.0,0.1509
2.0,10.0,70.0,45.0,0.1506
2.0,10.0,70.0,30.0,0.1501
2.0,10.0,70.0,15.0,0.1511
2.0,10.0,70.0,0.0,0.1521
2.0,10.0,80.0,180.0,0.3302
2.0,10.0,80.0,165.0,0.3291
2.0,10.0,80.0,150.0,0.3331
2.0,10.0,80.0,135.0,0.3337
2.0,10.0,80.0,120.0,0.3354
2.0,10.0,80.0,105.0,0.3385
2.0,10.0,80.0,90.0,0.3389
2.0,10.0,80.0,75.0,0.3399
2.0,10.0,80.0,60.0,0.3379
2.0,10.0,80.0,45.0,0.3371
2.0,10.0,80.0,30.0,0.3375
2.0,10.0,80.0,15.0,0.3339
2.0,10.0,80.0,0.0,0.3353
2.0,10.0,87.5,180.0,0.4712
2.0,10.0,87.5,165.0,0.4703
2.0,10.0,87.5,150.0,0.4968
2.0,10.0,87.5,135.0,0.4892
2.0,10.0,87.5,120.0,0.4775
2.0,10.0,87.5,105.0,0.4992
2.0,10.0,87.5,90.0,0.4985
2.0,10.0,87.5,75.0,0.5125
2.0,10.0,87.5,60.0,0.5026
2.0,10.0,87.5,45.0,0.5254
2.0,10.0,87.5,30.0,0.5416
2.0,10.0,87.5,15.0,0.5184
2.0,10.0,87.5,0.0,0.5228
2.0,20.0,0.0,0.0,0.0865
2.0,20.0,10.0,180.0,0.0282
2.0,20.0,10.0,165.0,0.0249
2.0,20.0,10.0,150.0,0.0303
